Architecture,Frequency,Novel_Families,Genome,Cluster_ID,Gene_Context
"(5777, 10212)",2,[5777],2020_CE-20W-3-1_bin.189.purify_k141_54458,2020_CE-20W-3-1_bin.189.purify_k141_54458_9502-11011,2020_CE-20W-3-1_bin.189.purify_k141_54458_7(Fam_10212 [★Target]) --> 2020_CE-20W-3-1_bin.189.purify_k141_54458_8(Fam_5777 [★Target])
"(5777, 10212)",2,[5777],2021-BQZBHK-W2_bin.92.purify_k127_1325126,2021-BQZBHK-W2_bin.92.purify_k127_1325126_18314-19874,2021-BQZBHK-W2_bin.92.purify_k127_1325126_10(Fam_5777 [★Target]) --> 2021-BQZBHK-W2_bin.92.purify_k127_1325126_11(Fam_10212 [★Target])
"(5472, 12348)",2,[12348],2019_bqzb-4_bin.64.purify_k141_357513,2019_bqzb-4_bin.64.purify_k141_357513_5608-7010,2019_bqzb-4_bin.64.purify_k141_357513_12(Fam_5472 [★Target]) --> 2019_bqzb-4_bin.64.purify_k141_357513_13(Fam_12348 [★Target])
"(5472, 12348)",2,[12348],2020_ZJZBSD-04-2_bin.64.purify_k141_833368,2020_ZJZBSD-04-2_bin.64.purify_k141_833368_20383-21770,2020_ZJZBSD-04-2_bin.64.purify_k141_833368_20(Fam_5472 [★Target]) --> 2020_ZJZBSD-04-2_bin.64.purify_k141_833368_21(Fam_12348 [★Target])
"(3343, 5357)",2,"[3343, 5357]",2019_TBLSH-03_bin.47.purify_k141_891568,2019_TBLSH-03_bin.47.purify_k141_891568_103-3250,2019_TBLSH-03_bin.47.purify_k141_891568_2(Fam_5357 [★Target]) --> 2019_TBLSH-03_bin.47.purify_k141_891568_4(Fam_3343 [★Target])
"(3343, 5357)",2,"[3343, 5357]",2020_JNYC-20W-1-40m-1_bin.56.purify_k141_1171090,2020_JNYC-20W-1-40m-1_bin.56.purify_k141_1171090_2-3119,2020_JNYC-20W-1-40m-1_bin.56.purify_k141_1171090_1(Fam_3343 [★Target]) --> 2020_JNYC-20W-1-40m-1_bin.56.purify_k141_1171090_3(Fam_5357 [★Target])
"(4871, 9068)",2,[4871],2019_TBLU-09_bin.38.purify_k141_590159,2019_TBLU-09_bin.38.purify_k141_590159_3668-5394,2019_TBLU-09_bin.38.purify_k141_590159_4(Fam_4871 [★Target]) --> 2019_TBLU-09_bin.38.purify_k141_590159_5(Fam_9068 [★Target])
"(4871, 9068)",2,[4871],2020_TLSD-W1_bin.69.purify_k141_1007275,2020_TLSD-W1_bin.69.purify_k141_1007275_3072-4840,2020_TLSD-W1_bin.69.purify_k141_1007275_6(Fam_9068 [★Target]) --> 2020_TLSD-W1_bin.69.purify_k141_1007275_7(Fam_4871 [★Target])
"(7560, 13850)",2,[7560],2020_CC-20W-1-15m-1_bin.14.purify_k141_298287,2020_CC-20W-1-15m-1_bin.14.purify_k141_298287_3120-4242,2020_CC-20W-1-15m-1_bin.14.purify_k141_298287_6(Fam_13850 [★Target]) --> 2020_CC-20W-1-15m-1_bin.14.purify_k141_298287_7(Fam_7560 [★Target])
"(7560, 13850)",2,[7560],2021-CNB-W2_bin.111.purify_k127_2532385,2021-CNB-W2_bin.111.purify_k127_2532385_980-2102,2021-CNB-W2_bin.111.purify_k127_2532385_4(Fam_7560 [★Target]) --> 2021-CNB-W2_bin.111.purify_k127_2532385_5(Fam_13850 [★Target])
"(3466, 5747)",2,[5747],2020_CE-20W-1-0m-1_bin.30.purify_k141_1443733,2020_CE-20W-1-0m-1_bin.30.purify_k141_1443733_25907-28228,2020_CE-20W-1-0m-1_bin.30.purify_k141_1443733_30(Fam_3466 [★Target]) --> 2020_CE-20W-1-0m-1_bin.30.purify_k141_1443733_31(Fam_5747 [★Target])
"(3466, 5747)",2,[5747],2020_QHH2-W1_bin.112.purify_k141_925531,2020_QHH2-W1_bin.112.purify_k141_925531_2092-4130,2020_QHH2-W1_bin.112.purify_k141_925531_6(Fam_5747 [★Target]) --> 2020_QHH2-W1_bin.112.purify_k141_925531_7(Fam_3466 [★Target])
"(5678, 6537)",2,[5678],2020_CE-D-W-2_bin.25.purify_k141_368249,2020_CE-D-W-2_bin.25.purify_k141_368249_8986-11060,2020_CE-D-W-2_bin.25.purify_k141_368249_6(Fam_5678 [★Target]) --> 2020_CE-D-W-2_bin.25.purify_k141_368249_7(Fam_6537 [★Target])
"(5678, 6537)",2,[5678],2021-CE-W2_bin.27.purify_k127_691947,2021-CE-W2_bin.27.purify_k127_691947_7121-9195,2021-CE-W2_bin.27.purify_k127_691947_10(Fam_6537 [★Target]) --> 2021-CE-W2_bin.27.purify_k127_691947_11(Fam_5678 [★Target])
"(2027, 2864)",2,[2864],2020_CE-D-W-2_bin.58.purify_k141_451964,2020_CE-D-W-2_bin.58.purify_k141_451964_15789-18818,2020_CE-D-W-2_bin.58.purify_k141_451964_20(Fam_2864 [★Target]) --> 2020_CE-D-W-2_bin.58.purify_k141_451964_21(Fam_2027 [★Target])
"(2027, 2864)",2,[2864],2020_CE-N-W-2_bin.152.purify_k141_753866,2020_CE-N-W-2_bin.152.purify_k141_753866_15104-18133,2020_CE-N-W-2_bin.152.purify_k141_753866_20(Fam_2864 [★Target]) --> 2020_CE-N-W-2_bin.152.purify_k141_753866_21(Fam_2027 [★Target])
"(3673, 8172)",2,[3673],2020_BMC-W-1-8m-1_bin.204.purify_k141_878345,2020_BMC-W-1-8m-1_bin.204.purify_k141_878345_16520-18526,2020_BMC-W-1-8m-1_bin.204.purify_k141_878345_14(Fam_3673 [★Target]) --> 2020_BMC-W-1-8m-1_bin.204.purify_k141_878345_15(Fam_8172 [★Target])
"(3673, 8172)",2,[3673],2021-BQZBHK-W6_bin.81.purify_k127_2210775,2021-BQZBHK-W6_bin.81.purify_k127_2210775_2673-4679,2021-BQZBHK-W6_bin.81.purify_k127_2210775_3(Fam_8172 [★Target]) --> 2021-BQZBHK-W6_bin.81.purify_k127_2210775_4(Fam_3673 [★Target])
"(1295, 4360)",2,[4360],2020_CE-D-W-2_bin.69.purify_k141_1155717,2020_CE-D-W-2_bin.69.purify_k141_1155717_19793-22833,2020_CE-D-W-2_bin.69.purify_k141_1155717_12(Fam_1295 [★Target]) --> 2020_CE-D-W-2_bin.69.purify_k141_1155717_13(Fam_4360 [★Target])
"(1295, 4360)",2,[4360],2020_NMC-W-8-25m-1_bin.55.purify_k141_1109874,2020_NMC-W-8-25m-1_bin.55.purify_k141_1109874_1716-4894,2020_NMC-W-8-25m-1_bin.55.purify_k141_1109874_3(Fam_1295 [★Target]) --> 2020_NMC-W-8-25m-1_bin.55.purify_k141_1109874_4(Fam_4360 [★Target])
"(1295, 4360)",2,[4360],2020_NRPC-20W-3-1_bin.42.purify_k141_607679,2020_NRPC-20W-3-1_bin.42.purify_k141_607679_2-3831,2020_NRPC-20W-3-1_bin.42.purify_k141_607679_1(Fam_8599) --> 2020_NRPC-20W-3-1_bin.42.purify_k141_607679_2(Fam_1295 [★Target]) --> 2020_NRPC-20W-3-1_bin.42.purify_k141_607679_3(Fam_4360 [★Target])
"(1885, 3987)",2,[3987],2020_CBL-w3_bin.180.purify_k141_511896,2020_CBL-w3_bin.180.purify_k141_511896_915-3842,2020_CBL-w3_bin.180.purify_k141_511896_2(Fam_3987 [★Target]) --> 2020_CBL-w3_bin.180.purify_k141_511896_3(Fam_1885 [★Target])
"(1885, 3987)",2,[3987],2021-SD-W43_bin.34.purify_k127_1626093,2021-SD-W43_bin.34.purify_k127_1626093_1166-4102,2021-SD-W43_bin.34.purify_k127_1626093_2(Fam_3987 [★Target]) --> 2021-SD-W43_bin.34.purify_k127_1626093_3(Fam_1885 [★Target])
"(4130, 5868)",2,"[4130, 5868]",2020_CE-20W-1-5m-1_bin.100.purify_k141_382254,2020_CE-20W-1-5m-1_bin.100.purify_k141_382254_600-3313,2020_CE-20W-1-5m-1_bin.100.purify_k141_382254_3(Fam_5868 [★Target]) --> 2020_CE-20W-1-5m-1_bin.100.purify_k141_382254_4(Fam_4130 [★Target])
"(4130, 5868)",2,"[4130, 5868]",2020_CE-N-W-1_bin.129.purify_k141_759110,2020_CE-N-W-1_bin.129.purify_k141_759110_16936-19649,2020_CE-N-W-1_bin.129.purify_k141_759110_20(Fam_5868 [★Target]) --> 2020_CE-N-W-1_bin.129.purify_k141_759110_21(Fam_4130 [★Target])
"(582, 10309)",2,[582],2019_TBCBL-02_bin.40.purify_k141_317636,2019_TBCBL-02_bin.40.purify_k141_317636_3-1344,2019_TBCBL-02_bin.40.purify_k141_317636_1(Fam_582 [★Target]) --> 2019_TBCBL-02_bin.40.purify_k141_317636_2(Fam_10309 [★Target])
"(582, 10309)",2,[582],2020_JC-20W-2-1_bin.29.purify_k141_454118,2020_JC-20W-2-1_bin.29.purify_k141_454118_2-4538,2020_JC-20W-2-1_bin.29.purify_k141_454118_1(Fam_3046) --> 2020_JC-20W-2-1_bin.29.purify_k141_454118_2(Fam_10309 [★Target]) --> 2020_JC-20W-2-1_bin.29.purify_k141_454118_3(Fam_582 [★Target])
"(582, 10309)",2,[582],2021-BQZBHK-W5_bin.123.purify_k127_338303,2021-BQZBHK-W5_bin.123.purify_k127_338303_2-3638,2021-BQZBHK-W5_bin.123.purify_k127_338303_1(Fam_582 [★Target]) --> 2021-BQZBHK-W5_bin.123.purify_k127_338303_2(Fam_10309 [★Target]) --> 2021-BQZBHK-W5_bin.123.purify_k127_338303_3(Fam_3046)
"(582, 10309)",2,[582],2021-SLCB-W1_bin.31.purify_k127_259468,2021-SLCB-W1_bin.31.purify_k127_259468_28440-31491,2021-SLCB-W1_bin.31.purify_k127_259468_23(Fam_582 [★Target]) --> 2021-SLCB-W1_bin.31.purify_k127_259468_24(Fam_10309 [★Target])
"(3499, 7633)",2,[7633],2020_BGBMC-20W-2-1_bin.197.purify_k141_41796,2020_BGBMC-20W-2-1_bin.197.purify_k141_41796_3215-5476,2020_BGBMC-20W-2-1_bin.197.purify_k141_41796_3(Fam_3499 [★Target]) --> 2020_BGBMC-20W-2-1_bin.197.purify_k141_41796_4(Fam_7633 [★Target])
"(3499, 7633)",2,[7633],2020_BGBMC-20W-3-1_bin.39.purify_k141_1143703,2020_BGBMC-20W-3-1_bin.39.purify_k141_1143703_3263-4930,2020_BGBMC-20W-3-1_bin.39.purify_k141_1143703_3(Fam_3499 [★Target]) --> 2020_BGBMC-20W-3-1_bin.39.purify_k141_1143703_5(Fam_7633 [★Target])
"(3794, 12804)",2,[3794],2020_BGBMC-20W-1-10m-1_bin.84.purify_k141_445257,2020_BGBMC-20W-1-10m-1_bin.84.purify_k141_445257_595-2349,2020_BGBMC-20W-1-10m-1_bin.84.purify_k141_445257_2(Fam_3794 [★Target]) --> 2020_BGBMC-20W-1-10m-1_bin.84.purify_k141_445257_3(Fam_12804 [★Target])
"(3794, 12804)",2,[3794],2020_SLC-w-6_bin.25.purify_k141_493105,2020_SLC-w-6_bin.25.purify_k141_493105_1595-3342,2020_SLC-w-6_bin.25.purify_k141_493105_2(Fam_12804 [★Target]) --> 2020_SLC-w-6_bin.25.purify_k141_493105_3(Fam_3794 [★Target])
"(3129, 9759)",2,[9759],2020_BMC-W-1-0m-1_bin.62.purify_k141_422305,2020_BMC-W-1-0m-1_bin.62.purify_k141_422305_153748-155831,2020_BMC-W-1-0m-1_bin.62.purify_k141_422305_134(Fam_3129 [★Target]) --> 2020_BMC-W-1-0m-1_bin.62.purify_k141_422305_135(Fam_9759 [★Target])
"(3129, 9759)",2,[9759],2020_BMC-W-1-1_bin.26.purify_k141_196491,2020_BMC-W-1-1_bin.26.purify_k141_196491_153350-155433,2020_BMC-W-1-1_bin.26.purify_k141_196491_134(Fam_3129 [★Target]) --> 2020_BMC-W-1-1_bin.26.purify_k141_196491_135(Fam_9759 [★Target])
"(4499, 7123)",2,[4499],2019_TBLU-02_bin.9.purify_k141_286724,2019_TBLU-02_bin.9.purify_k141_286724_4737-6717,2019_TBLU-02_bin.9.purify_k141_286724_8(Fam_4499 [★Target]) --> 2019_TBLU-02_bin.9.purify_k141_286724_9(Fam_7123 [★Target])
"(4499, 7123)",2,[4499],2020_DTH4-W1_bin.189.purify_k141_486288,2020_DTH4-W1_bin.189.purify_k141_486288_5969-7923,2020_DTH4-W1_bin.189.purify_k141_486288_5(Fam_7123 [★Target]) --> 2020_DTH4-W1_bin.189.purify_k141_486288_6(Fam_4499 [★Target])
"(3024, 8064)",2,[8064],2020_BGBMC-20W-3-1_bin.50.purify_k141_318576,2020_BGBMC-20W-3-1_bin.50.purify_k141_318576_1300-4811,2020_BGBMC-20W-3-1_bin.50.purify_k141_318576_3(Fam_8064 [★Target]) --> 2020_BGBMC-20W-3-1_bin.50.purify_k141_318576_5(Fam_3024 [★Target])
"(3024, 8064)",2,[8064],2021-ND-W7_bin.76.purify_k141_145419,2021-ND-W7_bin.76.purify_k141_145419_2017-5483,2021-ND-W7_bin.76.purify_k141_145419_4(Fam_8064 [★Target]) --> 2021-ND-W7_bin.76.purify_k141_145419_6(Fam_3024 [★Target])
"(3191, 6971)",2,"[3191, 6971]",2020_CBL-w5_bin.109.purify_k141_293550,2020_CBL-w5_bin.109.purify_k141_293550_25136-28220,2020_CBL-w5_bin.109.purify_k141_293550_20(Fam_6971 [★Target]) --> 2020_CBL-w5_bin.109.purify_k141_293550_23(Fam_3191 [★Target])
"(3191, 6971)",2,"[3191, 6971]",2020_CBL-w5_bin.69.purify_k141_134016,2020_CBL-w5_bin.69.purify_k141_134016_24234-27307,2020_CBL-w5_bin.69.purify_k141_134016_13(Fam_6971 [★Target]) --> 2020_CBL-w5_bin.69.purify_k141_134016_16(Fam_3191 [★Target])
"(5556, 5994)",2,[5556],2020_CE-D-W-2_bin.31.purify_k141_430711,2020_CE-D-W-2_bin.31.purify_k141_430711_263-2373,2020_CE-D-W-2_bin.31.purify_k141_430711_2(Fam_5994 [★Target]) --> 2020_CE-D-W-2_bin.31.purify_k141_430711_3(Fam_5556 [★Target])
"(5556, 5994)",2,[5556],2021-CE-W4_bin.134.purify_k127_517321,2021-CE-W4_bin.134.purify_k127_517321_263-2232,2021-CE-W4_bin.134.purify_k127_517321_2(Fam_5994 [★Target]) --> 2021-CE-W4_bin.134.purify_k127_517321_3(Fam_5556 [★Target])
"(8257, 8838)",2,[8257],2020_BSQ-W-1_bin.115.purify_k141_2070029,2020_BSQ-W-1_bin.115.purify_k141_2070029_1965-3017,2020_BSQ-W-1_bin.115.purify_k141_2070029_3(Fam_8838 [★Target]) --> 2020_BSQ-W-1_bin.115.purify_k141_2070029_4(Fam_8257 [★Target])
"(8257, 8838)",2,[8257],2021-SLH-W6_bin.12.purify_k127_375847,2021-SLH-W6_bin.12.purify_k127_375847_1448-2884,2021-SLH-W6_bin.12.purify_k127_375847_3(Fam_8838 [★Target]) --> 2021-SLH-W6_bin.12.purify_k127_375847_4(Fam_8257 [★Target])
"(556, 8000)",2,[8000],2019_zjzb-7_bin.7.purify_k141_167395,2019_zjzb-7_bin.7.purify_k141_167395_1250-5715,2019_zjzb-7_bin.7.purify_k141_167395_2(Fam_8000 [★Target]) --> 2019_zjzb-7_bin.7.purify_k141_167395_5(Fam_556 [★Target])
"(556, 8000)",2,[8000],2021-BQZBHK-W2_bin.60.purify_k127_29059,2021-BQZBHK-W2_bin.60.purify_k127_29059_938-5403,2021-BQZBHK-W2_bin.60.purify_k127_29059_2(Fam_8000 [★Target]) --> 2021-BQZBHK-W2_bin.60.purify_k127_29059_5(Fam_556 [★Target])
"(304, 7597)",2,[7597],2019_bqzb-hu-1_bin.24.purify_k141_268011,2019_bqzb-hu-1_bin.24.purify_k141_268011_298-1447,2019_bqzb-hu-1_bin.24.purify_k141_268011_1(Fam_7597 [★Target]) --> 2019_bqzb-hu-1_bin.24.purify_k141_268011_2(Fam_304 [★Target])
"(304, 7597)",2,[7597],2020_CE-D-W-2_bin.102.purify_k141_179221,2020_CE-D-W-2_bin.102.purify_k141_179221_4364-5501,2020_CE-D-W-2_bin.102.purify_k141_179221_8(Fam_304 [★Target]) --> 2020_CE-D-W-2_bin.102.purify_k141_179221_9(Fam_7597 [★Target])
"(1822, 5328, 5618, 9523, 11415)",2,[9523],2020_BMC-W-1-8m-1_bin.208.purify_k141_848412,2020_BMC-W-1-8m-1_bin.208.purify_k141_848412_6240-11130,2020_BMC-W-1-8m-1_bin.208.purify_k141_848412_10(Fam_9523 [★Target]) --> 2020_BMC-W-1-8m-1_bin.208.purify_k141_848412_11(Fam_11415 [★Target]) --> 2020_BMC-W-1-8m-1_bin.208.purify_k141_848412_12(Fam_1822 [★Target]) --> 2020_BMC-W-1-8m-1_bin.208.purify_k141_848412_13(Fam_5618 [★Target]) --> 2020_BMC-W-1-8m-1_bin.208.purify_k141_848412_14(Fam_5328 [★Target])
"(1822, 5328, 5618, 9523, 11415)",2,[9523],2021-SD-W42_bin.46.purify_k127_1651528,2021-SD-W42_bin.46.purify_k127_1651528_19002-23892,2021-SD-W42_bin.46.purify_k127_1651528_15(Fam_5328 [★Target]) --> 2021-SD-W42_bin.46.purify_k127_1651528_16(Fam_5618 [★Target]) --> 2021-SD-W42_bin.46.purify_k127_1651528_17(Fam_1822 [★Target]) --> 2021-SD-W42_bin.46.purify_k127_1651528_18(Fam_11415 [★Target]) --> 2021-SD-W42_bin.46.purify_k127_1651528_19(Fam_9523 [★Target])
"(2583, 11692)",2,[11692],2020_CE-20W-1-2.5m-1_bin.98.purify_k141_251809,2020_CE-20W-1-2.5m-1_bin.98.purify_k141_251809_3-1741,2020_CE-20W-1-2.5m-1_bin.98.purify_k141_251809_1(Fam_2583 [★Target]) --> 2020_CE-20W-1-2.5m-1_bin.98.purify_k141_251809_2(Fam_11692 [★Target])
"(2583, 11692)",2,[11692],2021-CE-W2_bin.106.purify_k127_973535,2021-CE-W2_bin.106.purify_k127_973535_367-2276,2021-CE-W2_bin.106.purify_k127_973535_1(Fam_2583 [★Target]) --> 2021-CE-W2_bin.106.purify_k127_973535_2(Fam_11692 [★Target])
"(902, 8500)",2,[8500],HS-9-2_bin.13.purify_k141_4711,HS-9-2_bin.13.purify_k141_4711_3555-5310,HS-9-2_bin.13.purify_k141_4711_4(Fam_8500 [★Target]) --> HS-9-2_bin.13.purify_k141_4711_5(Fam_902 [★Target])
"(902, 8500)",2,[8500],HS-9-3_bin.6.purify_k141_5718,HS-9-3_bin.6.purify_k141_5718_3554-5255,HS-9-3_bin.6.purify_k141_5718_4(Fam_8500 [★Target]) --> HS-9-3_bin.6.purify_k141_5718_5(Fam_902 [★Target])
"(2236, 7326)",2,[7326],2020_CC-20W-1-5m-1_bin.86.purify_k141_275547,2020_CC-20W-1-5m-1_bin.86.purify_k141_275547_113715-116063,2020_CC-20W-1-5m-1_bin.86.purify_k141_275547_115(Fam_7326 [★Target]) --> 2020_CC-20W-1-5m-1_bin.86.purify_k141_275547_116(Fam_2236 [★Target])
"(2236, 7326)",2,[7326],2020_NMC-W-2-1_bin.153.purify_k141_156183,2020_NMC-W-2-1_bin.153.purify_k141_156183_113715-116063,2020_NMC-W-2-1_bin.153.purify_k141_156183_115(Fam_7326 [★Target]) --> 2020_NMC-W-2-1_bin.153.purify_k141_156183_116(Fam_2236 [★Target])
"(88, 942, 2357, 4849)",2,[88],2020_CE-D-W-2_bin.30.purify_k141_346908,2020_CE-D-W-2_bin.30.purify_k141_346908_7378-16712,2020_CE-D-W-2_bin.30.purify_k141_346908_6(Fam_88 [★Target]) --> 2020_CE-D-W-2_bin.30.purify_k141_346908_7(Fam_4849 [★Target]) --> 2020_CE-D-W-2_bin.30.purify_k141_346908_8(Fam_2357 [★Target]) --> 2020_CE-D-W-2_bin.30.purify_k141_346908_9(Fam_942 [★Target])
"(88, 942, 2357, 4849)",2,[88],CE-B-W-2_bin.29.purify_k141_144591,CE-B-W-2_bin.29.purify_k141_144591_10704-20038,CE-B-W-2_bin.29.purify_k141_144591_17(Fam_942 [★Target]) --> CE-B-W-2_bin.29.purify_k141_144591_18(Fam_2357 [★Target]) --> CE-B-W-2_bin.29.purify_k141_144591_19(Fam_4849 [★Target]) --> CE-B-W-2_bin.29.purify_k141_144591_20(Fam_88 [★Target])
"(12132, 12580)",2,[12580],2020_CE-20W-2-1_bin.101.purify_k141_734369,2020_CE-20W-2-1_bin.101.purify_k141_734369_536-1608,2020_CE-20W-2-1_bin.101.purify_k141_734369_2(Fam_12132 [★Target]) --> 2020_CE-20W-2-1_bin.101.purify_k141_734369_3(Fam_12580 [★Target])
"(12132, 12580)",2,[12580],2020_NMC-W-8-25m-1_bin.72.purify_k141_306158,2020_NMC-W-8-25m-1_bin.72.purify_k141_306158_2822-3893,2020_NMC-W-8-25m-1_bin.72.purify_k141_306158_4(Fam_12132 [★Target]) --> 2020_NMC-W-8-25m-1_bin.72.purify_k141_306158_5(Fam_12580 [★Target])
"(3940, 10149)",2,"[3940, 10149]",2019_TBCBL-03_bin.2.purify_k141_349449,2019_TBCBL-03_bin.2.purify_k141_349449_178-1961,2019_TBCBL-03_bin.2.purify_k141_349449_2(Fam_10149 [★Target]) --> 2019_TBCBL-03_bin.2.purify_k141_349449_3(Fam_3940 [★Target])
"(3940, 10149)",2,"[3940, 10149]",2019_TBMTW-16_bin.82.purify_k141_539721,2019_TBMTW-16_bin.82.purify_k141_539721_11595-13386,2019_TBMTW-16_bin.82.purify_k141_539721_14(Fam_3940 [★Target]) --> 2019_TBMTW-16_bin.82.purify_k141_539721_15(Fam_10149 [★Target])
"(1457, 9153)",2,[1457],2020_CC-20W-1-15m-1_bin.152.purify_k141_629427,2020_CC-20W-1-15m-1_bin.152.purify_k141_629427_2-1930,2020_CC-20W-1-15m-1_bin.152.purify_k141_629427_1(Fam_1457 [★Target]) --> 2020_CC-20W-1-15m-1_bin.152.purify_k141_629427_2(Fam_9153 [★Target])
"(1457, 9153)",2,[1457],2020_LU-w5_bin.192.purify_k141_794520,2020_LU-w5_bin.192.purify_k141_794520_3-1948,2020_LU-w5_bin.192.purify_k141_794520_1(Fam_1457 [★Target]) --> 2020_LU-w5_bin.192.purify_k141_794520_2(Fam_9153 [★Target])
"(5558, 6627)",2,[5558],2020_BMC-W-1-8m-1_bin.206.purify_k141_159975,2020_BMC-W-1-8m-1_bin.206.purify_k141_159975_2690-4539,2020_BMC-W-1-8m-1_bin.206.purify_k141_159975_4(Fam_5558 [★Target]) --> 2020_BMC-W-1-8m-1_bin.206.purify_k141_159975_5(Fam_6627 [★Target])
"(5558, 6627)",2,[5558],2020_CE-20W-1-0m-1_bin.59.purify_k141_1123000,2020_CE-20W-1-0m-1_bin.59.purify_k141_1123000_8247-10078,2020_CE-20W-1-0m-1_bin.59.purify_k141_1123000_10(Fam_6627 [★Target]) --> 2020_CE-20W-1-0m-1_bin.59.purify_k141_1123000_11(Fam_5558 [★Target])
"(6514, 7396)",2,[6514],2020_BGBMC-20W-1-17m-1_bin.88.purify_k141_63318,2020_BGBMC-20W-1-17m-1_bin.88.purify_k141_63318_19624-22961,2020_BGBMC-20W-1-17m-1_bin.88.purify_k141_63318_20(Fam_10592) --> 2020_BGBMC-20W-1-17m-1_bin.88.purify_k141_63318_22(Fam_7396 [★Target]) --> 2020_BGBMC-20W-1-17m-1_bin.88.purify_k141_63318_23(Fam_6514 [★Target])
"(6514, 7396)",2,[6514],2020_CE-20W-2-1_bin.158.purify_k141_1283694,2020_CE-20W-2-1_bin.158.purify_k141_1283694_1-1469,2020_CE-20W-2-1_bin.158.purify_k141_1283694_1(Fam_6514 [★Target]) --> 2020_CE-20W-2-1_bin.158.purify_k141_1283694_2(Fam_7396 [★Target])
"(6514, 7396)",2,[6514],2020_SLC-w-7_bin.72.purify_k141_1287428,2020_SLC-w-7_bin.72.purify_k141_1287428_1011-2376,2020_SLC-w-7_bin.72.purify_k141_1287428_2(Fam_7396 [★Target]) --> 2020_SLC-w-7_bin.72.purify_k141_1287428_3(Fam_6514 [★Target])
"(2222, 9718)",2,[2222],2020_BMC-W-1-8m-1_bin.98.purify_k141_209141,2020_BMC-W-1-8m-1_bin.98.purify_k141_209141_1665-3918,2020_BMC-W-1-8m-1_bin.98.purify_k141_209141_2(Fam_9718 [★Target]) --> 2020_BMC-W-1-8m-1_bin.98.purify_k141_209141_3(Fam_2222 [★Target])
"(2222, 9718)",2,[2222],2021-CE-W2_bin.52.purify_k127_149095,2021-CE-W2_bin.52.purify_k127_149095_2232-4485,2021-CE-W2_bin.52.purify_k127_149095_2(Fam_9718 [★Target]) --> 2021-CE-W2_bin.52.purify_k127_149095_3(Fam_2222 [★Target])
"(7849, 10512)",2,"[7849, 10512]",2019_TBLU-11_bin.19.purify_k141_596313,2019_TBLU-11_bin.19.purify_k141_596313_1636-2989,2019_TBLU-11_bin.19.purify_k141_596313_3(Fam_10512 [★Target]) --> 2019_TBLU-11_bin.19.purify_k141_596313_4(Fam_7849 [★Target])
"(7849, 10512)",2,"[7849, 10512]",2020_YM-W-1_bin.52.purify_k141_429889,2020_YM-W-1_bin.52.purify_k141_429889_7306-8473,2020_YM-W-1_bin.52.purify_k141_429889_7(Fam_10512 [★Target]) --> 2020_YM-W-1_bin.52.purify_k141_429889_8(Fam_7849 [★Target])
"(11056, 13693)",2,[13693],2020_BGBMC-20W-2-1_bin.122.purify_k141_1323722,2020_BGBMC-20W-2-1_bin.122.purify_k141_1323722_2430-3339,2020_BGBMC-20W-2-1_bin.122.purify_k141_1323722_4(Fam_11056 [★Target]) --> 2020_BGBMC-20W-2-1_bin.122.purify_k141_1323722_5(Fam_13693 [★Target])
"(11056, 13693)",2,[13693],2020_GMZ11-W1_bin.133.purify_k141_362694,2020_GMZ11-W1_bin.133.purify_k141_362694_1188-2052,2020_GMZ11-W1_bin.133.purify_k141_362694_3(Fam_11056 [★Target]) --> 2020_GMZ11-W1_bin.133.purify_k141_362694_4(Fam_13693 [★Target])
"(3646, 10517)",2,[3646],2020_CC-20W-1-0m-1_bin.52.purify_k141_550263,2020_CC-20W-1-0m-1_bin.52.purify_k141_550263_3289-4955,2020_CC-20W-1-0m-1_bin.52.purify_k141_550263_10(Fam_10517 [★Target]) --> 2020_CC-20W-1-0m-1_bin.52.purify_k141_550263_11(Fam_3646 [★Target])
"(3646, 10517)",2,[3646],2020_KMC-20W-1-15m-1_bin.115.purify_k141_36679,2020_KMC-20W-1-15m-1_bin.115.purify_k141_36679_6623-8439,2020_KMC-20W-1-15m-1_bin.115.purify_k141_36679_7(Fam_3646 [★Target]) --> 2020_KMC-20W-1-15m-1_bin.115.purify_k141_36679_8(Fam_10517 [★Target])
"(2274, 8801)",2,[8801],2020_BGBMC-20W-2-1_bin.119.purify_k141_992684,2020_BGBMC-20W-2-1_bin.119.purify_k141_992684_3922-6338,2020_BGBMC-20W-2-1_bin.119.purify_k141_992684_3(Fam_2274 [★Target]) --> 2020_BGBMC-20W-2-1_bin.119.purify_k141_992684_4(Fam_8801 [★Target])
"(2274, 8801)",2,[8801],2020_NRPC-20W-4-1_bin.159.purify_k141_134297,2020_NRPC-20W-4-1_bin.159.purify_k141_134297_5742-8158,2020_NRPC-20W-4-1_bin.159.purify_k141_134297_4(Fam_2274 [★Target]) --> 2020_NRPC-20W-4-1_bin.159.purify_k141_134297_5(Fam_8801 [★Target])
"(781, 1501, 2400)",2,[2400],2020_CE-20W-1-0m-1_bin.8.purify_k141_1466095,2020_CE-20W-1-0m-1_bin.8.purify_k141_1466095_712-7759,2020_CE-20W-1-0m-1_bin.8.purify_k141_1466095_2(Fam_1501 [★Target]) --> 2020_CE-20W-1-0m-1_bin.8.purify_k141_1466095_4(Fam_781 [★Target]) --> 2020_CE-20W-1-0m-1_bin.8.purify_k141_1466095_5(Fam_2400 [★Target])
