Architecture,Frequency,Novel_Families,Genome,Cluster_ID,Gene_Context
"(9455, 11835)",2,[11835],NMC-S-8-N1_bin.74.purify_k141_1977898,NMC-S-8-N1_bin.74.purify_k141_1977898_589-1475,NMC-S-8-N1_bin.74.purify_k141_1977898_4(Fam_11835 [★Target]) --> NMC-S-8-N1_bin.74.purify_k141_1977898_5(Fam_9455 [★Target])
"(9455, 11835)",2,[11835],QHH17-N1_bin.99.purify_k141_422250,QHH17-N1_bin.99.purify_k141_422250_2161-3047,QHH17-N1_bin.99.purify_k141_422250_6(Fam_9455 [★Target]) --> QHH17-N1_bin.99.purify_k141_422250_7(Fam_11835 [★Target])
"(10199, 12494)",2,[12494],NMC-S-8-N1_bin.70.purify_k141_2243632,NMC-S-8-N1_bin.70.purify_k141_2243632_9400-10091,NMC-S-8-N1_bin.70.purify_k141_2243632_7(Fam_12494 [★Target]) --> NMC-S-8-N1_bin.70.purify_k141_2243632_8(Fam_10199 [★Target])
"(10199, 12494)",2,[12494],YZYC-20S-2-N1_bin.6.purify_k141_1209229,YZYC-20S-2-N1_bin.6.purify_k141_1209229_4402-5093,YZYC-20S-2-N1_bin.6.purify_k141_1209229_6(Fam_12494 [★Target]) --> YZYC-20S-2-N1_bin.6.purify_k141_1209229_7(Fam_10199 [★Target])
"(10199, 12494)",2,[12494],CC-20S-2-N1_bin.30.purify_k141_2001855,CC-20S-2-N1_bin.30.purify_k141_2001855_3269-5009,CC-20S-2-N1_bin.30.purify_k141_2001855_5(Fam_4152) --> CC-20S-2-N1_bin.30.purify_k141_2001855_6(Fam_10199 [★Target]) --> CC-20S-2-N1_bin.30.purify_k141_2001855_7(Fam_12494 [★Target])
"(10271, 12060)",2,[12060],202106QH-W9-N1_bin.83.purify_k141_2281858,202106QH-W9-N1_bin.83.purify_k141_2281858_11442-12308,202106QH-W9-N1_bin.83.purify_k141_2281858_13(Fam_12060 [★Target]) --> 202106QH-W9-N1_bin.83.purify_k141_2281858_14(Fam_10271 [★Target])
"(10271, 12060)",2,[12060],SLC-S-7-N1_bin.171.purify_k141_454577,SLC-S-7-N1_bin.171.purify_k141_454577_664-1532,SLC-S-7-N1_bin.171.purify_k141_454577_2(Fam_10271 [★Target]) --> SLC-S-7-N1_bin.171.purify_k141_454577_3(Fam_12060 [★Target])
"(1323, 4373)",2,[1323],202106QH-W9-N1_bin.84.purify_k141_1601613,202106QH-W9-N1_bin.84.purify_k141_1601613_2006-4866,202106QH-W9-N1_bin.84.purify_k141_1601613_2(Fam_4373 [★Target]) --> 202106QH-W9-N1_bin.84.purify_k141_1601613_3(Fam_1323 [★Target])
"(1323, 4373)",2,[1323],PC-20S-2-N1_bin.26.purify_k141_1512927,PC-20S-2-N1_bin.26.purify_k141_1512927_1-2183,PC-20S-2-N1_bin.26.purify_k141_1512927_1(Fam_1323 [★Target]) --> PC-20S-2-N1_bin.26.purify_k141_1512927_2(Fam_4373 [★Target])
"(1323, 4373)",2,[1323],PC-20S-3-N1_bin.105.purify_k141_809266,PC-20S-3-N1_bin.105.purify_k141_809266_149-3505,PC-20S-3-N1_bin.105.purify_k141_809266_2(Fam_9682) --> PC-20S-3-N1_bin.105.purify_k141_809266_3(Fam_1323 [★Target]) --> PC-20S-3-N1_bin.105.purify_k141_809266_4(Fam_4373 [★Target])
"(11513, 11939)",2,[11513],202106QH-W19-N1_bin.38.purify_k141_2876281,202106QH-W19-N1_bin.38.purify_k141_2876281_3-765,202106QH-W19-N1_bin.38.purify_k141_2876281_1(Fam_11939 [★Target]) --> 202106QH-W19-N1_bin.38.purify_k141_2876281_2(Fam_11513 [★Target])
"(11513, 11939)",2,[11513],QHH7-N1_bin.254.purify_k141_2590525,QHH7-N1_bin.254.purify_k141_2590525_1-688,QHH7-N1_bin.254.purify_k141_2590525_1(Fam_11939 [★Target]) --> QHH7-N1_bin.254.purify_k141_2590525_2(Fam_11513 [★Target])
"(12196, 12396)",2,[12396],202106QH-W19-N1_bin.319.purify_k141_1871815,202106QH-W19-N1_bin.319.purify_k141_1871815_797-1299,202106QH-W19-N1_bin.319.purify_k141_1871815_2(Fam_12396 [★Target]) --> 202106QH-W19-N1_bin.319.purify_k141_1871815_3(Fam_12196 [★Target])
"(12196, 12396)",2,[12396],JC-20S-3-N1_bin.87.purify_k141_1508718,JC-20S-3-N1_bin.87.purify_k141_1508718_722-1224,JC-20S-3-N1_bin.87.purify_k141_1508718_3(Fam_12196 [★Target]) --> JC-20S-3-N1_bin.87.purify_k141_1508718_4(Fam_12396 [★Target])
"(3024, 5560)",2,[3024],202106QH-W19-N1_bin.309.purify_k141_1431135,202106QH-W19-N1_bin.309.purify_k141_1431135_6044-8135,202106QH-W19-N1_bin.309.purify_k141_1431135_5(Fam_3024 [★Target]) --> 202106QH-W19-N1_bin.309.purify_k141_1431135_6(Fam_5560 [★Target])
"(3024, 5560)",2,[3024],202106QH-W19-N1_bin.88.purify_k141_411266,202106QH-W19-N1_bin.88.purify_k141_411266_416-2514,202106QH-W19-N1_bin.88.purify_k141_411266_2(Fam_3024 [★Target]) --> 202106QH-W19-N1_bin.88.purify_k141_411266_3(Fam_5560 [★Target])
"(1773, 2121)",2,[2121],BGBMC-20S-1-N1_bin.141.purify_k141_581728,BGBMC-20S-1-N1_bin.141.purify_k141_581728_5714-8820,BGBMC-20S-1-N1_bin.141.purify_k141_581728_8(Fam_2121 [★Target]) --> BGBMC-20S-1-N1_bin.141.purify_k141_581728_9(Fam_1773 [★Target])
"(1773, 2121)",2,[2121],QHH7-N1_bin.17.purify_k141_151717,QHH7-N1_bin.17.purify_k141_151717_1728-4756,QHH7-N1_bin.17.purify_k141_151717_3(Fam_1773 [★Target]) --> QHH7-N1_bin.17.purify_k141_151717_4(Fam_2121 [★Target])
"(6833, 8074)",2,[6833],QHH8-N1_bin.147.purify_k141_1688155,QHH8-N1_bin.147.purify_k141_1688155_2681-4068,QHH8-N1_bin.147.purify_k141_1688155_4(Fam_8074 [★Target]) --> QHH8-N1_bin.147.purify_k141_1688155_5(Fam_6833 [★Target])
"(6833, 8074)",2,[6833],QJH-N1_bin.48.purify_k141_1345521,QJH-N1_bin.48.purify_k141_1345521_12744-14140,QJH-N1_bin.48.purify_k141_1345521_9(Fam_6833 [★Target]) --> QJH-N1_bin.48.purify_k141_1345521_10(Fam_8074 [★Target])
"(6558, 8390)",2,[8390],202106QH-W19-N1_bin.257.purify_k141_1995582,202106QH-W19-N1_bin.257.purify_k141_1995582_11175-12561,202106QH-W19-N1_bin.257.purify_k141_1995582_17(Fam_6558 [★Target]) --> 202106QH-W19-N1_bin.257.purify_k141_1995582_18(Fam_8390 [★Target])
"(6558, 8390)",2,[8390],BMC20S-N1-N1_bin.156.purify_k141_332687,BMC20S-N1-N1_bin.156.purify_k141_332687_9768-11186,BMC20S-N1-N1_bin.156.purify_k141_332687_11(Fam_6558 [★Target]) --> BMC20S-N1-N1_bin.156.purify_k141_332687_12(Fam_8390 [★Target])
"(2878, 8912)",2,[8912],BGBMC-20S-1-N1_bin.135.purify_k141_1740712,BGBMC-20S-1-N1_bin.135.purify_k141_1740712_6749-8520,BGBMC-20S-1-N1_bin.135.purify_k141_1740712_4(Fam_8912 [★Target]) --> BGBMC-20S-1-N1_bin.135.purify_k141_1740712_5(Fam_2878 [★Target])
"(2878, 8912)",2,[8912],YM-3-34.9m-N1_bin.69.purify_k141_2559715,YM-3-34.9m-N1_bin.69.purify_k141_2559715_6774-8545,YM-3-34.9m-N1_bin.69.purify_k141_2559715_4(Fam_8912 [★Target]) --> YM-3-34.9m-N1_bin.69.purify_k141_2559715_5(Fam_2878 [★Target])
"(377, 2727)",2,[2727],202106QH-W19-N1_bin.213.purify_k141_3322282,202106QH-W19-N1_bin.213.purify_k141_3322282_926-4380,202106QH-W19-N1_bin.213.purify_k141_3322282_3(Fam_2727 [★Target]) --> 202106QH-W19-N1_bin.213.purify_k141_3322282_4(Fam_377 [★Target])
"(377, 2727)",2,[2727],YZYC-20S-5-N1_bin.79.purify_k141_2405823,YZYC-20S-5-N1_bin.79.purify_k141_2405823_974-6308,YZYC-20S-5-N1_bin.79.purify_k141_2405823_3(Fam_377 [★Target]) --> YZYC-20S-5-N1_bin.79.purify_k141_2405823_5(Fam_2727 [★Target])
"(184, 3266)",2,[3266],202106QH-W18-N1_bin.291.purify_k141_811291,202106QH-W18-N1_bin.291.purify_k141_811291_3-4312,202106QH-W18-N1_bin.291.purify_k141_811291_1(Fam_3266 [★Target]) --> 202106QH-W18-N1_bin.291.purify_k141_811291_2(Fam_184 [★Target])
"(184, 3266)",2,[3266],JC-20S-3-N1_bin.148.purify_k141_1031200,JC-20S-3-N1_bin.148.purify_k141_1031200_18423-21754,JC-20S-3-N1_bin.148.purify_k141_1031200_15(Fam_3266 [★Target]) --> JC-20S-3-N1_bin.148.purify_k141_1031200_16(Fam_184 [★Target])
"(2127, 2314)",2,[2314],NMC-S-7-N1_bin.174.purify_k141_553750,NMC-S-7-N1_bin.174.purify_k141_553750_3203-6240,NMC-S-7-N1_bin.174.purify_k141_553750_6(Fam_2127 [★Target]) --> NMC-S-7-N1_bin.174.purify_k141_553750_7(Fam_2314 [★Target])
"(2127, 2314)",2,[2314],YZYC-20S-1-N1_bin.90.purify_k141_1870129,YZYC-20S-1-N1_bin.90.purify_k141_1870129_2777-5757,YZYC-20S-1-N1_bin.90.purify_k141_1870129_6(Fam_2127 [★Target]) --> YZYC-20S-1-N1_bin.90.purify_k141_1870129_7(Fam_2314 [★Target])
"(5488, 7057)",2,[5488],NMC-S-7-N1_bin.153.purify_k141_1641143,NMC-S-7-N1_bin.153.purify_k141_1641143_1674-3189,NMC-S-7-N1_bin.153.purify_k141_1641143_5(Fam_5488 [★Target]) --> NMC-S-7-N1_bin.153.purify_k141_1641143_6(Fam_7057 [★Target])
"(5488, 7057)",2,[5488],YZYC-20S-1-N1_bin.214.purify_k141_888462,YZYC-20S-1-N1_bin.214.purify_k141_888462_1758-3273,YZYC-20S-1-N1_bin.214.purify_k141_888462_5(Fam_5488 [★Target]) --> YZYC-20S-1-N1_bin.214.purify_k141_888462_6(Fam_7057 [★Target])
"(1925, 5557)",2,[1925],202106QH-W18-N1_bin.185.purify_k141_203621,202106QH-W18-N1_bin.185.purify_k141_203621_1100-3547,202106QH-W18-N1_bin.185.purify_k141_203621_2(Fam_5557 [★Target]) --> 202106QH-W18-N1_bin.185.purify_k141_203621_3(Fam_1925 [★Target])
"(1925, 5557)",2,[1925],202106QH-W25-N1_bin.6.purify_k141_470562,202106QH-W25-N1_bin.6.purify_k141_470562_3182-5629,202106QH-W25-N1_bin.6.purify_k141_470562_2(Fam_5557 [★Target]) --> 202106QH-W25-N1_bin.6.purify_k141_470562_3(Fam_1925 [★Target])
"(1881, 6413)",2,[6413],BGBMC-20S-1-N1_bin.50.purify_k141_1073959,BGBMC-20S-1-N1_bin.50.purify_k141_1073959_1-2304,BGBMC-20S-1-N1_bin.50.purify_k141_1073959_1(Fam_1881 [★Target]) --> BGBMC-20S-1-N1_bin.50.purify_k141_1073959_2(Fam_6413 [★Target])
"(1881, 6413)",2,[6413],BGBMC-20S-2-N1_bin.241.purify_k141_2457789,BGBMC-20S-2-N1_bin.241.purify_k141_2457789_2291-3853,BGBMC-20S-2-N1_bin.241.purify_k141_2457789_2(Fam_6413 [★Target]) --> BGBMC-20S-2-N1_bin.241.purify_k141_2457789_3(Fam_1881 [★Target])
"(4623, 6582)",2,"[4623, 6582]",202106QH-W18-N1_bin.14.purify_k141_46665,202106QH-W18-N1_bin.14.purify_k141_46665_5535-7306,202106QH-W18-N1_bin.14.purify_k141_46665_5(Fam_4623 [★Target]) --> 202106QH-W18-N1_bin.14.purify_k141_46665_6(Fam_6582 [★Target])
"(4623, 6582)",2,"[4623, 6582]",202106QH-W37-N1_bin.59.purify_k141_1358969,202106QH-W37-N1_bin.59.purify_k141_1358969_5435-7164,202106QH-W37-N1_bin.59.purify_k141_1358969_8(Fam_6582 [★Target]) --> 202106QH-W37-N1_bin.59.purify_k141_1358969_9(Fam_4623 [★Target])
"(2400, 3706)",2,[3706],202106QH-W17-N1_bin.79.purify_k141_640453,202106QH-W17-N1_bin.79.purify_k141_640453_938-3363,202106QH-W17-N1_bin.79.purify_k141_640453_3(Fam_3706 [★Target]) --> 202106QH-W17-N1_bin.79.purify_k141_640453_4(Fam_2400 [★Target])
"(2400, 3706)",2,[3706],YZYC-20S-8-N1_bin.125.purify_k141_664454,YZYC-20S-8-N1_bin.125.purify_k141_664454_1000-3425,YZYC-20S-8-N1_bin.125.purify_k141_664454_3(Fam_3706 [★Target]) --> YZYC-20S-8-N1_bin.125.purify_k141_664454_4(Fam_2400 [★Target])
"(259, 1468)",2,[259],202106QH-W17-N1_bin.79.purify_k141_1508968,202106QH-W17-N1_bin.79.purify_k141_1508968_2-3450,202106QH-W17-N1_bin.79.purify_k141_1508968_1(Fam_259 [★Target]) --> 202106QH-W17-N1_bin.79.purify_k141_1508968_2(Fam_1468 [★Target])
"(259, 1468)",2,[259],202106QH-W32-N1_bin.119.purify_k141_477848,202106QH-W32-N1_bin.119.purify_k141_477848_1-3602,202106QH-W32-N1_bin.119.purify_k141_477848_1(Fam_259 [★Target]) --> 202106QH-W32-N1_bin.119.purify_k141_477848_2(Fam_1468 [★Target])
"(2339, 7454)",2,[7454],202106QH-W17-N1_bin.55.purify_k141_582399,202106QH-W17-N1_bin.55.purify_k141_582399_203-2250,202106QH-W17-N1_bin.55.purify_k141_582399_1(Fam_7454 [★Target]) --> 202106QH-W17-N1_bin.55.purify_k141_582399_2(Fam_2339 [★Target])
"(2339, 7454)",2,[7454],BGBMC-20S-3-N1_bin.160.purify_k141_1079434,BGBMC-20S-3-N1_bin.160.purify_k141_1079434_407-2462,BGBMC-20S-3-N1_bin.160.purify_k141_1079434_2(Fam_2339 [★Target]) --> BGBMC-20S-3-N1_bin.160.purify_k141_1079434_3(Fam_7454 [★Target])
"(2356, 9442)",2,[2356],BGBMC-20S-1-N1_bin.57.purify_k141_110234,BGBMC-20S-1-N1_bin.57.purify_k141_110234_4207-6139,BGBMC-20S-1-N1_bin.57.purify_k141_110234_6(Fam_2356 [★Target]) --> BGBMC-20S-1-N1_bin.57.purify_k141_110234_7(Fam_9442 [★Target])
"(2356, 9442)",2,[2356],BGBMC-20S-2-N1_bin.106.purify_k141_1993767,BGBMC-20S-2-N1_bin.106.purify_k141_1993767_1319-3251,BGBMC-20S-2-N1_bin.106.purify_k141_1993767_3(Fam_9442 [★Target]) --> BGBMC-20S-2-N1_bin.106.purify_k141_1993767_4(Fam_2356 [★Target])
"(8565, 11529)",2,[8565],BGBMC-20S-1-N1_bin.67.purify_k141_1256733,BGBMC-20S-1-N1_bin.67.purify_k141_1256733_509-1633,BGBMC-20S-1-N1_bin.67.purify_k141_1256733_1(Fam_8565 [★Target]) --> BGBMC-20S-1-N1_bin.67.purify_k141_1256733_2(Fam_11529 [★Target])
"(8565, 11529)",2,[8565],JC-20S-3-N1_bin.176.purify_k141_498075,JC-20S-3-N1_bin.176.purify_k141_498075_831-1808,JC-20S-3-N1_bin.176.purify_k141_498075_2(Fam_11529 [★Target]) --> JC-20S-3-N1_bin.176.purify_k141_498075_3(Fam_8565 [★Target])
"(894, 2879, 5801)",2,[5801],NMC-S-8-N1_bin.125.purify_k141_167827,NMC-S-8-N1_bin.125.purify_k141_167827_2965-8770,NMC-S-8-N1_bin.125.purify_k141_167827_9(Fam_894 [★Target]) --> NMC-S-8-N1_bin.125.purify_k141_167827_11(Fam_2879 [★Target]) --> NMC-S-8-N1_bin.125.purify_k141_167827_12(Fam_5801 [★Target])
"(894, 2879, 5801)",2,[5801],YZYC-20S-1-N1_bin.55.purify_k141_123393,YZYC-20S-1-N1_bin.55.purify_k141_123393_3785-9590,YZYC-20S-1-N1_bin.55.purify_k141_123393_6(Fam_5801 [★Target]) --> YZYC-20S-1-N1_bin.55.purify_k141_123393_7(Fam_2879 [★Target]) --> YZYC-20S-1-N1_bin.55.purify_k141_123393_8(Fam_2267) --> YZYC-20S-1-N1_bin.55.purify_k141_123393_9(Fam_894 [★Target])
"(894, 2879, 5801)",2,[5801],YZYC-20S-2-N1_bin.96.purify_k141_1292670,YZYC-20S-2-N1_bin.96.purify_k141_1292670_3359-9164,YZYC-20S-2-N1_bin.96.purify_k141_1292670_9(Fam_894 [★Target]) --> YZYC-20S-2-N1_bin.96.purify_k141_1292670_11(Fam_2879 [★Target]) --> YZYC-20S-2-N1_bin.96.purify_k141_1292670_12(Fam_5801 [★Target])
"(477, 10009)",2,[477],202106QH-W18-N1_bin.60.purify_k141_2658343,202106QH-W18-N1_bin.60.purify_k141_2658343_1-3619,202106QH-W18-N1_bin.60.purify_k141_2658343_1(Fam_10009 [★Target]) --> 202106QH-W18-N1_bin.60.purify_k141_2658343_3(Fam_477 [★Target])
"(477, 10009)",2,[477],JC-20S-3-N1_bin.107.purify_k141_1688808,JC-20S-3-N1_bin.107.purify_k141_1688808_1100-5266,JC-20S-3-N1_bin.107.purify_k141_1688808_2(Fam_477 [★Target]) --> JC-20S-3-N1_bin.107.purify_k141_1688808_4(Fam_10009 [★Target])
"(9663, 10329)",2,[10329],202106QH-W18-N1_bin.58.purify_k141_1823063,202106QH-W18-N1_bin.58.purify_k141_1823063_1713-2647,202106QH-W18-N1_bin.58.purify_k141_1823063_4(Fam_10329 [★Target]) --> 202106QH-W18-N1_bin.58.purify_k141_1823063_5(Fam_9663 [★Target])
"(9663, 10329)",2,[10329],202106QH-W19-N1_bin.275.purify_k141_155449,202106QH-W19-N1_bin.275.purify_k141_155449_943-1877,202106QH-W19-N1_bin.275.purify_k141_155449_3(Fam_10329 [★Target]) --> 202106QH-W19-N1_bin.275.purify_k141_155449_4(Fam_9663 [★Target])
"(7428, 9145)",2,[7428],202106QH-W18-N1_bin.52.purify_k141_5044498,202106QH-W18-N1_bin.52.purify_k141_5044498_565-1799,202106QH-W18-N1_bin.52.purify_k141_5044498_3(Fam_7428 [★Target]) --> 202106QH-W18-N1_bin.52.purify_k141_5044498_4(Fam_9145 [★Target])
"(7428, 9145)",2,[7428],202106QH-W36-N1_bin.7.purify_k141_1213463,202106QH-W36-N1_bin.7.purify_k141_1213463_13082-13994,202106QH-W36-N1_bin.7.purify_k141_1213463_19(Fam_7428 [★Target]) --> 202106QH-W36-N1_bin.7.purify_k141_1213463_20(Fam_9145 [★Target])
"(2568, 8144)",2,[8144],NMC-S-7-N1_bin.48.purify_k141_2354983,NMC-S-7-N1_bin.48.purify_k141_2354983_1214-3185,NMC-S-7-N1_bin.48.purify_k141_2354983_3(Fam_2568 [★Target]) --> NMC-S-7-N1_bin.48.purify_k141_2354983_4(Fam_8144 [★Target])
"(2568, 8144)",2,[8144],NMC-S-8-N1_bin.83.purify_k141_933316,NMC-S-8-N1_bin.83.purify_k141_933316_5625-7596,NMC-S-8-N1_bin.83.purify_k141_933316_7(Fam_8144 [★Target]) --> NMC-S-8-N1_bin.83.purify_k141_933316_8(Fam_2568 [★Target])
"(11129, 12291)",2,[12291],BGBMC-20S-2-N1_bin.105.purify_k141_1017872,BGBMC-20S-2-N1_bin.105.purify_k141_1017872_8768-9363,BGBMC-20S-2-N1_bin.105.purify_k141_1017872_7(Fam_11129 [★Target]) --> BGBMC-20S-2-N1_bin.105.purify_k141_1017872_8(Fam_12291 [★Target])
"(11129, 12291)",2,[12291],BGBMC-20S-3-N1_bin.98.purify_k141_477268,BGBMC-20S-3-N1_bin.98.purify_k141_477268_31333-31928,BGBMC-20S-3-N1_bin.98.purify_k141_477268_25(Fam_12291 [★Target]) --> BGBMC-20S-3-N1_bin.98.purify_k141_477268_26(Fam_11129 [★Target])
"(11600, 12755)",2,[11600],BGBMC-20S-2-N1_bin.105.purify_k141_1130043,BGBMC-20S-2-N1_bin.105.purify_k141_1130043_13874-14545,BGBMC-20S-2-N1_bin.105.purify_k141_1130043_19(Fam_11600 [★Target]) --> BGBMC-20S-2-N1_bin.105.purify_k141_1130043_20(Fam_12755 [★Target])
"(11600, 12755)",2,[11600],BGBMC-20S-3-N1_bin.98.purify_k141_1982165,BGBMC-20S-3-N1_bin.98.purify_k141_1982165_24168-24839,BGBMC-20S-3-N1_bin.98.purify_k141_1982165_27(Fam_11600 [★Target]) --> BGBMC-20S-3-N1_bin.98.purify_k141_1982165_28(Fam_12755 [★Target])
"(5837, 10669)",2,[5837],SLC-S-3-N1_bin.106.purify_k141_2244680,SLC-S-3-N1_bin.106.purify_k141_2244680_3-1334,SLC-S-3-N1_bin.106.purify_k141_2244680_1(Fam_5837 [★Target]) --> SLC-S-3-N1_bin.106.purify_k141_2244680_2(Fam_10669 [★Target])
"(5837, 10669)",2,[5837],TMRSD2-N1_bin.58.purify_k141_2879633,TMRSD2-N1_bin.58.purify_k141_2879633_1-1291,TMRSD2-N1_bin.58.purify_k141_2879633_1(Fam_5837 [★Target]) --> TMRSD2-N1_bin.58.purify_k141_2879633_2(Fam_10669 [★Target])
"(8036, 9917)",2,[9917],BGBMC-20S-2-N1_bin.110.purify_k141_1165965,BGBMC-20S-2-N1_bin.110.purify_k141_1165965_1299-2437,BGBMC-20S-2-N1_bin.110.purify_k141_1165965_3(Fam_8036 [★Target]) --> BGBMC-20S-2-N1_bin.110.purify_k141_1165965_4(Fam_9917 [★Target])
"(8036, 9917)",2,[9917],BGBMC-20S-3-N1_bin.43.purify_k141_626119,BGBMC-20S-3-N1_bin.43.purify_k141_626119_2044-3101,BGBMC-20S-3-N1_bin.43.purify_k141_626119_4(Fam_8036 [★Target]) --> BGBMC-20S-3-N1_bin.43.purify_k141_626119_5(Fam_9917 [★Target])
"(1764, 9844)",2,[9844],202106QH-W18-N1_bin.325.purify_k141_1136692,202106QH-W18-N1_bin.325.purify_k141_1136692_1-2080,202106QH-W18-N1_bin.325.purify_k141_1136692_1(Fam_9844 [★Target]) --> 202106QH-W18-N1_bin.325.purify_k141_1136692_2(Fam_1764 [★Target])
"(1764, 9844)",2,[9844],JC-20S-3-N1_bin.181.purify_k141_520154,JC-20S-3-N1_bin.181.purify_k141_520154_2-1832,JC-20S-3-N1_bin.181.purify_k141_520154_1(Fam_9844 [★Target]) --> JC-20S-3-N1_bin.181.purify_k141_520154_2(Fam_1764 [★Target])
"(2978, 3905)",2,[2978],BGBMC-20S-2-N1_bin.110.purify_k141_371995,BGBMC-20S-2-N1_bin.110.purify_k141_371995_734-3218,BGBMC-20S-2-N1_bin.110.purify_k141_371995_1(Fam_3905 [★Target]) --> BGBMC-20S-2-N1_bin.110.purify_k141_371995_2(Fam_2978 [★Target])
"(2978, 3905)",2,[2978],PC-20S-4-N1_bin.128.purify_k141_457531,PC-20S-4-N1_bin.128.purify_k141_457531_3149-5633,PC-20S-4-N1_bin.128.purify_k141_457531_5(Fam_3905 [★Target]) --> PC-20S-4-N1_bin.128.purify_k141_457531_6(Fam_2978 [★Target])
"(788, 8698)",2,[8698],NMC-S-7-N1_bin.52.purify_k141_568427,NMC-S-7-N1_bin.52.purify_k141_568427_143-2593,NMC-S-7-N1_bin.52.purify_k141_568427_1(Fam_788 [★Target]) --> NMC-S-7-N1_bin.52.purify_k141_568427_2(Fam_8698 [★Target])
"(788, 8698)",2,[8698],NMC-S-7-N1_bin.52.purify_k141_1919015,NMC-S-7-N1_bin.52.purify_k141_1919015_1354-4278,NMC-S-7-N1_bin.52.purify_k141_1919015_2(Fam_788 [★Target]) --> NMC-S-7-N1_bin.52.purify_k141_1919015_3(Fam_8698 [★Target])
"(6424, 7530)",2,[6424],NMC-S-7-N1_bin.92.purify_k141_938979,NMC-S-7-N1_bin.92.purify_k141_938979_3-1768,NMC-S-7-N1_bin.92.purify_k141_938979_1(Fam_6424 [★Target]) --> NMC-S-7-N1_bin.92.purify_k141_938979_2(Fam_7530 [★Target])
"(6424, 7530)",2,[6424],NMC-S-8-N1_bin.234.purify_k141_2280478,NMC-S-8-N1_bin.234.purify_k141_2280478_840-2736,NMC-S-8-N1_bin.234.purify_k141_2280478_3(Fam_7530 [★Target]) --> NMC-S-8-N1_bin.234.purify_k141_2280478_4(Fam_6424 [★Target])
"(4200, 9539)",2,[4200],202104TB-W32-N1_bin.63.purify_k141_440692,202104TB-W32-N1_bin.63.purify_k141_440692_7209-8735,202104TB-W32-N1_bin.63.purify_k141_440692_7(Fam_4200 [★Target]) --> 202104TB-W32-N1_bin.63.purify_k141_440692_8(Fam_9539 [★Target])
"(4200, 9539)",2,[4200],202106QH-W17-N1_bin.148.purify_k141_2311192,202106QH-W17-N1_bin.148.purify_k141_2311192_2737-4351,202106QH-W17-N1_bin.148.purify_k141_2311192_4(Fam_9539 [★Target]) --> 202106QH-W17-N1_bin.148.purify_k141_2311192_5(Fam_4200 [★Target])
"(11453, 12011)",2,[11453],CE-D-S-N1_bin.124.purify_k141_66424,CE-D-S-N1_bin.124.purify_k141_66424_11057-11645,CE-D-S-N1_bin.124.purify_k141_66424_8(Fam_12011 [★Target]) --> CE-D-S-N1_bin.124.purify_k141_66424_9(Fam_11453 [★Target])
"(11453, 12011)",2,[11453],PC-20S-1-N1_bin.49.purify_k141_951382,PC-20S-1-N1_bin.49.purify_k141_951382_6135-6723,PC-20S-1-N1_bin.49.purify_k141_951382_5(Fam_12011 [★Target]) --> PC-20S-1-N1_bin.49.purify_k141_951382_6(Fam_11453 [★Target])
"(5983, 8030)",2,[5983],202104TB-W32-N1_bin.79.purify_k141_550477,202104TB-W32-N1_bin.79.purify_k141_550477_555-1902,202104TB-W32-N1_bin.79.purify_k141_550477_2(Fam_5983 [★Target]) --> 202104TB-W32-N1_bin.79.purify_k141_550477_3(Fam_8030 [★Target])
"(5983, 8030)",2,[5983],SLC-S-3-N1_bin.281.purify_k141_1380518,SLC-S-3-N1_bin.281.purify_k141_1380518_1240-2728,SLC-S-3-N1_bin.281.purify_k141_1380518_3(Fam_5983 [★Target]) --> SLC-S-3-N1_bin.281.purify_k141_1380518_4(Fam_8030 [★Target])
"(8164, 8902)",2,"[8164, 8902]",202104TB-W32-N1_bin.94.purify_k141_446379,202104TB-W32-N1_bin.94.purify_k141_446379_965-2224,202104TB-W32-N1_bin.94.purify_k141_446379_3(Fam_8164 [★Target]) --> 202104TB-W32-N1_bin.94.purify_k141_446379_4(Fam_8902 [★Target])
"(8164, 8902)",2,"[8164, 8902]",YM-S-27.0m-N1_bin.112.purify_k141_369823,YM-S-27.0m-N1_bin.112.purify_k141_369823_2436-3653,YM-S-27.0m-N1_bin.112.purify_k141_369823_5(Fam_8164 [★Target]) --> YM-S-27.0m-N1_bin.112.purify_k141_369823_6(Fam_8902 [★Target])
"(1661, 9352)",2,"[1661, 9352]",CE-D-S-N1_bin.107.purify_k141_1683874,CE-D-S-N1_bin.107.purify_k141_1683874_2-2252,CE-D-S-N1_bin.107.purify_k141_1683874_1(Fam_9352 [★Target]) --> CE-D-S-N1_bin.107.purify_k141_1683874_2(Fam_1661 [★Target])
"(1661, 9352)",2,"[1661, 9352]",PC-20S-4-N1_bin.70.purify_k141_111567,PC-20S-4-N1_bin.70.purify_k141_111567_1-2263,PC-20S-4-N1_bin.70.purify_k141_111567_1(Fam_9352 [★Target]) --> PC-20S-4-N1_bin.70.purify_k141_111567_2(Fam_1661 [★Target])
"(1227, 5286)",2,[1227],CE-D-S-N1_bin.103.purify_k141_26405,CE-D-S-N1_bin.103.purify_k141_26405_22534-25342,CE-D-S-N1_bin.103.purify_k141_26405_23(Fam_1227 [★Target]) --> CE-D-S-N1_bin.103.purify_k141_26405_24(Fam_5286 [★Target])
