homology_cluster_id,gene_name,gene_type,genome_id,physical_cluster_id
11255,ZJ-S-N13.9m-N2_bin.196.purify_k141_1964722_4,known_defense,ZJ-S-N13.9m-N2_bin.196.purify_k141_1964722,ZJ-S-N13.9m-N2_bin.196.purify_k141_1964722_1103-1642
11256,CE-N-S-N1_bin.179.purify_k141_818307_1,candidate,CE-N-S-N1_bin.179.purify_k141_818307,CE-N-S-N1_bin.179.purify_k141_818307_2-1306
11257,GMZ4-N1_bin.39.purify_k141_1480977_6,known_defense,GMZ4-N1_bin.39.purify_k141_1480977,GMZ4-N1_bin.39.purify_k141_1480977_4190-4759
11258,NMC-S-6-N1_bin.140.purify_k141_134502_2,known_defense,NMC-S-6-N1_bin.140.purify_k141_134502,NMC-S-6-N1_bin.140.purify_k141_134502_3653-7485
11259,NMC-S-6-N1_bin.153.purify_k141_1857016_8,candidate,NMC-S-6-N1_bin.153.purify_k141_1857016,NMC-S-6-N1_bin.153.purify_k141_1857016_3837-4431
11260,NRPC-20S-2-N1_bin.132.purify_k141_1097162_6,candidate,NRPC-20S-2-N1_bin.132.purify_k141_1097162,NRPC-20S-2-N1_bin.132.purify_k141_1097162_6626-7348
11261,PC-20S-1-N1_bin.133.purify_k141_10740_1,known_defense,PC-20S-1-N1_bin.133.purify_k141_10740,PC-20S-1-N1_bin.133.purify_k141_10740_2-2084
11262,PC-20S-1-N1_bin.210.purify_k141_204247_2,candidate,PC-20S-1-N1_bin.210.purify_k141_204247,PC-20S-1-N1_bin.210.purify_k141_204247_1-2144
11263,CE-B-S-2-N1_bin.20.purify_k141_101624_1,candidate,CE-B-S-2-N1_bin.20.purify_k141_101624,CE-B-S-2-N1_bin.20.purify_k141_101624_3-1626
11263,PC-20S-1-N1_bin.225.purify_k141_418490_3,candidate,PC-20S-1-N1_bin.225.purify_k141_418490,PC-20S-1-N1_bin.225.purify_k141_418490_252-1884
11264,PC-20S-4-N1_bin.100.purify_k141_695580_2,candidate,PC-20S-4-N1_bin.100.purify_k141_695580,PC-20S-4-N1_bin.100.purify_k141_695580_1-495
11265,PC-20S-4-N1_bin.86.purify_k141_620861_8,candidate,PC-20S-4-N1_bin.86.purify_k141_620861,PC-20S-4-N1_bin.86.purify_k141_620861_7068-8386
11266,SLC-S-3-N1_bin.218.purify_k141_1924008_2,candidate,SLC-S-3-N1_bin.218.purify_k141_1924008,SLC-S-3-N1_bin.218.purify_k141_1924008_1-479
11267,SLC-S-3-N1_bin.99.purify_k141_2733499_5,candidate,SLC-S-3-N1_bin.99.purify_k141_2733499,SLC-S-3-N1_bin.99.purify_k141_2733499_5048-5627
11268,SLC-S-7-N1_bin.171.purify_k141_3675_4,candidate,SLC-S-7-N1_bin.171.purify_k141_3675,SLC-S-7-N1_bin.171.purify_k141_3675_896-3931
11268,SLC-S-3-N1_bin.36.purify_k141_522885_4,candidate,SLC-S-3-N1_bin.36.purify_k141_522885,SLC-S-3-N1_bin.36.purify_k141_522885_1516-2124
11269,YM-S-43m-N3_bin.155.purify_k141_1242124_2,known_defense,YM-S-43m-N3_bin.155.purify_k141_1242124,YM-S-43m-N3_bin.155.purify_k141_1242124_3-791
11270,ZJ-S-N13.9m-N2_bin.36.purify_k141_1759011_1,candidate,ZJ-S-N13.9m-N2_bin.36.purify_k141_1759011,ZJ-S-N13.9m-N2_bin.36.purify_k141_1759011_2-1947
11271,202009TB-N13_bin.18.purify_k141_2816046_6,candidate,202009TB-N13_bin.18.purify_k141_2816046,202009TB-N13_bin.18.purify_k141_2816046_2337-3199
11272,202009TB-N7_bin.107.purify_k141_761584_1,known_defense,202009TB-N7_bin.107.purify_k141_761584,202009TB-N7_bin.107.purify_k141_761584_2-2198
11273,202104TB-W24-N1_bin.98.purify_k141_1490543_8,known_defense,202104TB-W24-N1_bin.98.purify_k141_1490543,202104TB-W24-N1_bin.98.purify_k141_1490543_3631-4256
11273,202104TB-W25-N1_bin.4.purify_k141_1593961_4,known_defense,202104TB-W25-N1_bin.4.purify_k141_1593961,202104TB-W25-N1_bin.4.purify_k141_1593961_1357-1982
11273,202104TB-W37-N1_bin.19.purify_k141_1801829_2,known_defense,202104TB-W37-N1_bin.19.purify_k141_1801829,202104TB-W37-N1_bin.19.purify_k141_1801829_1105-1730
11273,202104TB-W61-N1_bin.26.purify_k141_1392966_7,known_defense,202104TB-W61-N1_bin.26.purify_k141_1392966,202104TB-W61-N1_bin.26.purify_k141_1392966_3004-3629
11273,SYH5-N1_bin.12.purify_k141_1140349_6,known_defense,SYH5-N1_bin.12.purify_k141_1140349,SYH5-N1_bin.12.purify_k141_1140349_5881-6509
11274,202104TB-W32-N1_bin.90.purify_k141_379643_5,candidate,202104TB-W32-N1_bin.90.purify_k141_379643,202104TB-W32-N1_bin.90.purify_k141_379643_3040-3628
11274,202104TB-W40-N1_bin.74.purify_k141_168194_1,known_defense,202104TB-W40-N1_bin.74.purify_k141_168194,202104TB-W40-N1_bin.74.purify_k141_168194_128-723
11274,202104TB-W51-N1_bin.141.purify_k141_746901_18,candidate,202104TB-W51-N1_bin.141.purify_k141_746901,202104TB-W51-N1_bin.141.purify_k141_746901_17994-18571
11274,202106QH-W18-N1_bin.53.purify_k141_1369115_45,known_defense,202106QH-W18-N1_bin.53.purify_k141_1369115,202106QH-W18-N1_bin.53.purify_k141_1369115_47915-49273
11274,CRC-20S-1-N1_bin.2.purify_k141_698205_33,known_defense,CRC-20S-1-N1_bin.2.purify_k141_698205,CRC-20S-1-N1_bin.2.purify_k141_698205_37103-37689
11274,JC-20S-2-N1_bin.54.purify_k141_212819_45,known_defense,JC-20S-2-N1_bin.54.purify_k141_212819,JC-20S-2-N1_bin.54.purify_k141_212819_42789-44147
11274,KMC-20S-2-N1_bin.86.purify_k141_936853_11,candidate,KMC-20S-2-N1_bin.86.purify_k141_936853,KMC-20S-2-N1_bin.86.purify_k141_936853_5194-5780
11274,QHH17-N1_bin.67.purify_k141_2078887_3,known_defense,QHH17-N1_bin.67.purify_k141_2078887,QHH17-N1_bin.67.purify_k141_2078887_1-1777
11275,202104TB-W44-N1_bin.17.purify_k141_1522164_3,known_defense,202104TB-W44-N1_bin.17.purify_k141_1522164,202104TB-W44-N1_bin.17.purify_k141_1522164_92-1396
11275,CBL-3-N1_bin.42.purify_k141_1398401_2,known_defense,CBL-3-N1_bin.42.purify_k141_1398401,CBL-3-N1_bin.42.purify_k141_1398401_1-993
11275,TBCBL-04-N1_bin.23.purify_k141_380414_3,known_defense,TBCBL-04-N1_bin.23.purify_k141_380414,TBCBL-04-N1_bin.23.purify_k141_380414_315-1619
11276,202104TB-W51-N1_bin.156.purify_k141_1816205_7,known_defense,202104TB-W51-N1_bin.156.purify_k141_1816205,202104TB-W51-N1_bin.156.purify_k141_1816205_5254-5860
11277,202104TB-W56-N1_bin.12.purify_k141_634122_3,known_defense,202104TB-W56-N1_bin.12.purify_k141_634122,202104TB-W56-N1_bin.12.purify_k141_634122_607-2188
11278,202104TB-W61-N1_bin.1.purify_k141_1076793_6,candidate,202104TB-W61-N1_bin.1.purify_k141_1076793,202104TB-W61-N1_bin.1.purify_k141_1076793_2062-2810
11279,202104TB-W66-N1_bin.82.purify_k141_320818_6,known_defense,202104TB-W66-N1_bin.82.purify_k141_320818,202104TB-W66-N1_bin.82.purify_k141_320818_1558-2420
11280,202104TB-W66-N1_bin.82.purify_k141_468619_3,known_defense,202104TB-W66-N1_bin.82.purify_k141_468619,202104TB-W66-N1_bin.82.purify_k141_468619_503-2867
11281,202106QH-W18-N1_bin.176.purify_k141_1408451_1,candidate,202106QH-W18-N1_bin.176.purify_k141_1408451,202106QH-W18-N1_bin.176.purify_k141_1408451_1-1759
11282,202106QH-W24-N1_bin.201.purify_k141_1132661_4,known_defense,202106QH-W24-N1_bin.201.purify_k141_1132661,202106QH-W24-N1_bin.201.purify_k141_1132661_221-1151
11283,202106QH-W25-N1_bin.87.purify_k141_453459_3,known_defense,202106QH-W25-N1_bin.87.purify_k141_453459,202106QH-W25-N1_bin.87.purify_k141_453459_5590-6124
11283,202106QH-W27-N1_bin.112.purify_k141_489660_3,candidate,202106QH-W27-N1_bin.112.purify_k141_489660,202106QH-W27-N1_bin.112.purify_k141_489660_2-580
11284,202106QH-W30-N1_bin.152.purify_k141_581870_2,candidate,202106QH-W30-N1_bin.152.purify_k141_581870,202106QH-W30-N1_bin.152.purify_k141_581870_1-793
11284,202106QH-W37-N1_bin.37.purify_k141_1341382_6,known_defense,202106QH-W37-N1_bin.37.purify_k141_1341382,202106QH-W37-N1_bin.37.purify_k141_1341382_6263-7260
11285,202106QH-W30-N1_bin.94.purify_k141_520576_6,known_defense,202106QH-W30-N1_bin.94.purify_k141_520576,202106QH-W30-N1_bin.94.purify_k141_520576_2408-3162
11286,202106QH-W33-N1_bin.105.purify_k141_75052_2,known_defense,202106QH-W33-N1_bin.105.purify_k141_75052,202106QH-W33-N1_bin.105.purify_k141_75052_2-1574
11287,CE-N-S-N1_bin.14.purify_k141_207433_4,known_defense,CE-N-S-N1_bin.14.purify_k141_207433,CE-N-S-N1_bin.14.purify_k141_207433_704-2783
11288,DQZB-s5-N2_bin.9.purify_k141_1700406_14,known_defense,DQZB-s5-N2_bin.9.purify_k141_1700406,DQZB-s5-N2_bin.9.purify_k141_1700406_13060-14525
11289,BMC20S-2-N1_bin.83.purify_k141_703659_25,candidate,BMC20S-2-N1_bin.83.purify_k141_703659,BMC20S-2-N1_bin.83.purify_k141_703659_29506-30728
11289,BMC20S-N1-N1_bin.64.purify_k141_2323655_12,known_defense,BMC20S-N1-N1_bin.64.purify_k141_2323655,BMC20S-N1-N1_bin.64.purify_k141_2323655_11033-12324
11289,HHSD1-N1_bin.39.purify_k141_56436_8,known_defense,HHSD1-N1_bin.39.purify_k141_56436,HHSD1-N1_bin.39.purify_k141_56436_2832-4144
11289,HHSD1-N1_bin.39.purify_k141_2268255_8,known_defense,HHSD1-N1_bin.39.purify_k141_2268255,HHSD1-N1_bin.39.purify_k141_2268255_5809-7031
11289,LLSD-7-N1_bin.37.purify_k141_27977_1,known_defense,LLSD-7-N1_bin.37.purify_k141_27977,LLSD-7-N1_bin.37.purify_k141_27977_2-1188
11290,JC-20S-3-N1_bin.58.purify_k141_1143275_25,known_defense,JC-20S-3-N1_bin.58.purify_k141_1143275,JC-20S-3-N1_bin.58.purify_k141_1143275_21183-22415
11291,LLSD-10-N1_bin.42.purify_k141_55192_2,candidate,LLSD-10-N1_bin.42.purify_k141_55192,LLSD-10-N1_bin.42.purify_k141_55192_231-1827
11292,NMC-S-6-N1_bin.176.purify_k141_1425971_13,candidate,NMC-S-6-N1_bin.176.purify_k141_1425971,NMC-S-6-N1_bin.176.purify_k141_1425971_10485-12887
11293,NMC-S-8-N1_bin.193.purify_k141_1319940_13,known_defense,NMC-S-8-N1_bin.193.purify_k141_1319940,NMC-S-8-N1_bin.193.purify_k141_1319940_6275-6879
11293,YZYC-20S-8-N1_bin.231.purify_k141_2079156_9,candidate,YZYC-20S-8-N1_bin.231.purify_k141_2079156,YZYC-20S-8-N1_bin.231.purify_k141_2079156_3243-3847
11294,NRPC-20S-1-N1_bin.124.purify_k141_671198_3,known_defense,NRPC-20S-1-N1_bin.124.purify_k141_671198,NRPC-20S-1-N1_bin.124.purify_k141_671198_1308-2782
11295,PC-20S-1-N1_bin.69.purify_k141_110602_9,known_defense,PC-20S-1-N1_bin.69.purify_k141_110602,PC-20S-1-N1_bin.69.purify_k141_110602_6627-7239
11296,QHH7-N1_bin.127.purify_k141_1987276_13,known_defense,QHH7-N1_bin.127.purify_k141_1987276,QHH7-N1_bin.127.purify_k141_1987276_5151-5749
11297,SLC-S-3-N1_bin.251.purify_k141_969222_2,known_defense,SLC-S-3-N1_bin.251.purify_k141_969222,SLC-S-3-N1_bin.251.purify_k141_969222_268-1929
11298,SYH4-N1_bin.9.purify_k141_471716_4,candidate,SYH4-N1_bin.9.purify_k141_471716,SYH4-N1_bin.9.purify_k141_471716_1388-2025
11298,YMH2-N1_bin.145.purify_k141_1930250_4,candidate,YMH2-N1_bin.145.purify_k141_1930250,YMH2-N1_bin.145.purify_k141_1930250_1858-2495
11299,TBCBL-02-N1_bin.20.purify_k141_883855_1,candidate,TBCBL-02-N1_bin.20.purify_k141_883855,TBCBL-02-N1_bin.20.purify_k141_883855_3-916
11300,YZYC-20S-2-N1_bin.148.purify_k141_214152_3,known_defense,YZYC-20S-2-N1_bin.148.purify_k141_214152,YZYC-20S-2-N1_bin.148.purify_k141_214152_101-785
11301,ZJ-S-05.4m-N1_bin.200.purify_k141_665483_3,candidate,ZJ-S-05.4m-N1_bin.200.purify_k141_665483,ZJ-S-05.4m-N1_bin.200.purify_k141_665483_447-1794
11302,QHH17-N1_bin.175.purify_k141_1438599_9,known_defense,QHH17-N1_bin.175.purify_k141_1438599,QHH17-N1_bin.175.purify_k141_1438599_4840-6324
11303,202009TB-N8_bin.144.purify_k141_835021_3,known_defense,202009TB-N8_bin.144.purify_k141_835021,202009TB-N8_bin.144.purify_k141_835021_2917-3481
11303,202104TB-W16-N1_bin.58.purify_k141_1163405_4,known_defense,202104TB-W16-N1_bin.58.purify_k141_1163405,202104TB-W16-N1_bin.58.purify_k141_1163405_1863-2413
11303,202104TB-W24-N1_bin.118.purify_k141_1348066_8,candidate,202104TB-W24-N1_bin.118.purify_k141_1348066,202104TB-W24-N1_bin.118.purify_k141_1348066_2511-3042
11303,202104TB-W58-N1_bin.129.purify_k141_386230_6,known_defense,202104TB-W58-N1_bin.129.purify_k141_386230,202104TB-W58-N1_bin.129.purify_k141_386230_5773-6272
11303,202106QH-W24-N1_bin.92.purify_k141_1460756_10,known_defense,202106QH-W24-N1_bin.92.purify_k141_1460756,202106QH-W24-N1_bin.92.purify_k141_1460756_8435-8996
11303,202106QH-W32-N1_bin.101.purify_k141_1950_11,candidate,202106QH-W32-N1_bin.101.purify_k141_1950,202106QH-W32-N1_bin.101.purify_k141_1950_10639-11200
11303,202106QH-W36-N1_bin.89.purify_k141_304924_3,candidate,202106QH-W36-N1_bin.89.purify_k141_304924,202106QH-W36-N1_bin.89.purify_k141_304924_852-1351
11303,202106QH-W40-N1_bin.79.purify_k141_1271558_3,candidate,202106QH-W40-N1_bin.79.purify_k141_1271558,202106QH-W40-N1_bin.79.purify_k141_1271558_780-1786
11303,CC-20S-3-N1_bin.101.purify_k141_606905_4,known_defense,CC-20S-3-N1_bin.101.purify_k141_606905,CC-20S-3-N1_bin.101.purify_k141_606905_582-1128
11303,CN-B-S-N1_bin.139.purify_k141_1354022_4,candidate,CN-B-S-N1_bin.139.purify_k141_1354022,CN-B-S-N1_bin.139.purify_k141_1354022_2541-3040
11303,KMC-20S-1-N1_bin.36.purify_k141_413945_8,candidate,KMC-20S-1-N1_bin.36.purify_k141_413945,KMC-20S-1-N1_bin.36.purify_k141_413945_3153-3699
11303,KMC-20S-1-N1_bin.36.purify_k141_2402462_4,candidate,KMC-20S-1-N1_bin.36.purify_k141_2402462,KMC-20S-1-N1_bin.36.purify_k141_2402462_582-1122
11303,NMC-S-4-N1_bin.180.purify_k141_1195890_4,candidate,NMC-S-4-N1_bin.180.purify_k141_1195890,NMC-S-4-N1_bin.180.purify_k141_1195890_2845-3341
11303,NMC-S-5-N1_bin.153.purify_k141_1391169_8,candidate,NMC-S-5-N1_bin.153.purify_k141_1391169,NMC-S-5-N1_bin.153.purify_k141_1391169_8403-10265
11303,QHH6-N1_bin.249.purify_k141_1297620_2,known_defense,QHH6-N1_bin.249.purify_k141_1297620,QHH6-N1_bin.249.purify_k141_1297620_688-1187
11303,QHH6-N1_bin.64.purify_k141_496533_11,candidate,QHH6-N1_bin.64.purify_k141_496533,QHH6-N1_bin.64.purify_k141_496533_9029-9590
11303,YZYC-20S-1-N1_bin.69.purify_k141_145923_2,known_defense,YZYC-20S-1-N1_bin.69.purify_k141_145923,YZYC-20S-1-N1_bin.69.purify_k141_145923_3-714
11303,YZYC-20S-4-N1_bin.137.purify_k141_165286_9,candidate,YZYC-20S-4-N1_bin.137.purify_k141_165286,YZYC-20S-4-N1_bin.137.purify_k141_165286_9376-9875
11303,ZJ-S-N13.9m-N2_bin.42.purify_k141_1920819_10,known_defense,ZJ-S-N13.9m-N2_bin.42.purify_k141_1920819,ZJ-S-N13.9m-N2_bin.42.purify_k141_1920819_11245-11747
11303,ZJZBSD-s03-N1_bin.34.purify_k141_1875195_7,candidate,ZJZBSD-s03-N1_bin.34.purify_k141_1875195,ZJZBSD-s03-N1_bin.34.purify_k141_1875195_2719-3290
11304,202104TB-W32-N1_bin.150.purify_k141_662689_6,candidate,202104TB-W32-N1_bin.150.purify_k141_662689,202104TB-W32-N1_bin.150.purify_k141_662689_5913-6498
11304,202104TB-W70-N1_bin.81.purify_k141_692212_2,known_defense,202104TB-W70-N1_bin.81.purify_k141_692212,202104TB-W70-N1_bin.81.purify_k141_692212_42-627
11305,202104TB-W68-N1_bin.35.purify_k141_3295802_1,known_defense,202104TB-W68-N1_bin.35.purify_k141_3295802,202104TB-W68-N1_bin.35.purify_k141_3295802_1-841
11306,202104TB-W71-N1_bin.28.purify_k141_522178_2,candidate,202104TB-W71-N1_bin.28.purify_k141_522178,202104TB-W71-N1_bin.28.purify_k141_522178_383-1571
11307,202104TB-W71-N1_bin.7.purify_k141_75287_4,known_defense,202104TB-W71-N1_bin.7.purify_k141_75287,202104TB-W71-N1_bin.7.purify_k141_75287_1706-2692
11308,202106QH-W10-N1_bin.107.purify_k141_2195258_4,known_defense,202106QH-W10-N1_bin.107.purify_k141_2195258,202106QH-W10-N1_bin.107.purify_k141_2195258_488-1612
11308,BGBMC-20S-2-N1_bin.26.purify_k141_1241087_6,candidate,BGBMC-20S-2-N1_bin.26.purify_k141_1241087,BGBMC-20S-2-N1_bin.26.purify_k141_1241087_1783-2661
11308,BGBMC-20S-3-N1_bin.114.purify_k141_2140569_6,candidate,BGBMC-20S-3-N1_bin.114.purify_k141_2140569,BGBMC-20S-3-N1_bin.114.purify_k141_2140569_2510-3388
11308,PC-20S-4-N1_bin.9.purify_k141_756833_4,candidate,PC-20S-4-N1_bin.9.purify_k141_756833,PC-20S-4-N1_bin.9.purify_k141_756833_1874-2752
11308,SLC-S-N1_bin.143.purify_k141_1194957_4,known_defense,SLC-S-N1_bin.143.purify_k141_1194957,SLC-S-N1_bin.143.purify_k141_1194957_1399-2186
11308,ZJ-S-N13.9m-N2_bin.5.purify_k141_218556_2,known_defense,ZJ-S-N13.9m-N2_bin.5.purify_k141_218556,ZJ-S-N13.9m-N2_bin.5.purify_k141_218556_257-1135
11309,202106QH-W10-N1_bin.17.purify_k141_1115532_3,known_defense,202106QH-W10-N1_bin.17.purify_k141_1115532,202106QH-W10-N1_bin.17.purify_k141_1115532_1571-2205
11310,202106QH-W19-N1_bin.19.purify_k141_2757157_5,candidate,202106QH-W19-N1_bin.19.purify_k141_2757157,202106QH-W19-N1_bin.19.purify_k141_2757157_3571-5076
11310,LLSD-4-N1_bin.7.purify_k141_642905_9,known_defense,LLSD-4-N1_bin.7.purify_k141_642905,LLSD-4-N1_bin.7.purify_k141_642905_9921-10507
11311,202106QH-W29-N1_bin.32.purify_k141_1439875_1,candidate,202106QH-W29-N1_bin.32.purify_k141_1439875,202106QH-W29-N1_bin.32.purify_k141_1439875_1-2235
11312,BBH2-N1_bin.28.purify_k141_149522_1,known_defense,BBH2-N1_bin.28.purify_k141_149522,BBH2-N1_bin.28.purify_k141_149522_2-857
11313,BGBMC-20S-1-N1_bin.136.purify_k141_910876_3,candidate,BGBMC-20S-1-N1_bin.136.purify_k141_910876,BGBMC-20S-1-N1_bin.136.purify_k141_910876_393-1059
11314,BGBMC-20S-2-N1_bin.2.purify_k141_1720455_5,candidate,BGBMC-20S-2-N1_bin.2.purify_k141_1720455,BGBMC-20S-2-N1_bin.2.purify_k141_1720455_1887-3500
11315,CE-20S-2-N1_bin.11.purify_k141_507505_2,candidate,CE-20S-2-N1_bin.11.purify_k141_507505,CE-20S-2-N1_bin.11.purify_k141_507505_542-1802
11316,CE-20S-2-N1_bin.82.purify_k141_1437037_1,candidate,CE-20S-2-N1_bin.82.purify_k141_1437037,CE-20S-2-N1_bin.82.purify_k141_1437037_1-920
11316,CE-20S-3-N1_bin.89.purify_k141_1388426_1,candidate,CE-20S-3-N1_bin.89.purify_k141_1388426,CE-20S-3-N1_bin.89.purify_k141_1388426_2-879
11317,CE-B-S-2-N1_bin.11.purify_k141_381454_2,candidate,CE-B-S-2-N1_bin.11.purify_k141_381454,CE-B-S-2-N1_bin.11.purify_k141_381454_162-1919
11318,GH-N1_bin.116.purify_k141_1976510_2,known_defense,GH-N1_bin.116.purify_k141_1976510,GH-N1_bin.116.purify_k141_1976510_1-1007
11319,HHSD1-N1_bin.39.purify_k141_2029655_1,candidate,HHSD1-N1_bin.39.purify_k141_2029655,HHSD1-N1_bin.39.purify_k141_2029655_3-1484
11320,202104TB-W37-N1_bin.131.purify_k141_591104_4,candidate,202104TB-W37-N1_bin.131.purify_k141_591104,202104TB-W37-N1_bin.131.purify_k141_591104_2448-3007
11320,202104TB-W40-N1_bin.74.purify_k141_1056130_7,known_defense,202104TB-W40-N1_bin.74.purify_k141_1056130,202104TB-W40-N1_bin.74.purify_k141_1056130_5034-5587
11320,202106QH-W27-N1_bin.113.purify_k141_2046193_15,candidate,202106QH-W27-N1_bin.113.purify_k141_2046193,202106QH-W27-N1_bin.113.purify_k141_2046193_6770-7317
11320,BGBMC-20S-3-N1_bin.144.purify_k141_332404_6,candidate,BGBMC-20S-3-N1_bin.144.purify_k141_332404,BGBMC-20S-3-N1_bin.144.purify_k141_332404_3930-4489
11320,CE-D-S-N1_bin.90.purify_k141_1342693_12,known_defense,CE-D-S-N1_bin.90.purify_k141_1342693,CE-D-S-N1_bin.90.purify_k141_1342693_12458-13005
11320,CRC-20S-1-N1_bin.2.purify_k141_2627160_3,candidate,CRC-20S-1-N1_bin.2.purify_k141_2627160,CRC-20S-1-N1_bin.2.purify_k141_2627160_424-986
11320,GMZ4-N1_bin.71.purify_k141_472620_4,known_defense,GMZ4-N1_bin.71.purify_k141_472620,GMZ4-N1_bin.71.purify_k141_472620_2265-2830
11320,JC-20S-3-N1_bin.176.purify_k141_1043048_3,candidate,JC-20S-3-N1_bin.176.purify_k141_1043048,JC-20S-3-N1_bin.176.purify_k141_1043048_472-1031
11320,KMC-20S-1-N1_bin.111.purify_k141_1694018_6,candidate,KMC-20S-1-N1_bin.111.purify_k141_1694018,KMC-20S-1-N1_bin.111.purify_k141_1694018_3756-4333
11320,NMC-S-8-N1_bin.52.purify_k141_2154539_7,known_defense,NMC-S-8-N1_bin.52.purify_k141_2154539,NMC-S-8-N1_bin.52.purify_k141_2154539_6360-6922
11320,PC-20S-1-N1_bin.75.purify_k141_242455_7,known_defense,PC-20S-1-N1_bin.75.purify_k141_242455,PC-20S-1-N1_bin.75.purify_k141_242455_6978-7525
11320,PC-20S-1-N1_bin.124.purify_k141_650838_8,candidate,PC-20S-1-N1_bin.124.purify_k141_650838,PC-20S-1-N1_bin.124.purify_k141_650838_6002-6798
11320,QHH6-N1_bin.59.purify_k141_9401_4,candidate,QHH6-N1_bin.59.purify_k141_9401,QHH6-N1_bin.59.purify_k141_9401_1738-2297
11320,QHH8-N1_bin.76.purify_k141_1756405_9,candidate,QHH8-N1_bin.76.purify_k141_1756405,QHH8-N1_bin.76.purify_k141_1756405_5749-6296
11320,TBCBL-04-N1_bin.5.purify_k141_1825268_6,candidate,TBCBL-04-N1_bin.5.purify_k141_1825268,TBCBL-04-N1_bin.5.purify_k141_1825268_2709-3292
11320,YMH1-N1_bin.44.purify_k141_1095860_13,candidate,YMH1-N1_bin.44.purify_k141_1095860,YMH1-N1_bin.44.purify_k141_1095860_9212-9765
11320,YM-S-27.0m-N1_bin.198.purify_k141_217312_3,known_defense,YM-S-27.0m-N1_bin.198.purify_k141_217312,YM-S-27.0m-N1_bin.198.purify_k141_217312_2991-3553
11320,YM-S-27.0m-N1_bin.73.purify_k141_1596725_10,candidate,YM-S-27.0m-N1_bin.73.purify_k141_1596725,YM-S-27.0m-N1_bin.73.purify_k141_1596725_12458-13020
11320,YZYC-20S-5-N1_bin.211.purify_k141_734196_6,known_defense,YZYC-20S-5-N1_bin.211.purify_k141_734196,YZYC-20S-5-N1_bin.211.purify_k141_734196_5286-5848
11321,KMC-20S-1-N1_bin.160.purify_k141_2015774_8,candidate,KMC-20S-1-N1_bin.160.purify_k141_2015774,KMC-20S-1-N1_bin.160.purify_k141_2015774_8993-10285
11322,NMC-S-4-N1_bin.83.purify_k141_214520_2,candidate,NMC-S-4-N1_bin.83.purify_k141_214520,NMC-S-4-N1_bin.83.purify_k141_214520_311-999
11322,YZYC-20S-7-N1_bin.82.purify_k141_1739500_6,candidate,YZYC-20S-7-N1_bin.82.purify_k141_1739500,YZYC-20S-7-N1_bin.82.purify_k141_1739500_5519-6212
11322,ZJ-S-05.4m-N1_bin.166.purify_k141_1224131_4,candidate,ZJ-S-05.4m-N1_bin.166.purify_k141_1224131,ZJ-S-05.4m-N1_bin.166.purify_k141_1224131_1433-2142
11323,NMC-S-7-N1_bin.140.purify_k141_886028_1,candidate,NMC-S-7-N1_bin.140.purify_k141_886028,NMC-S-7-N1_bin.140.purify_k141_886028_139-1503
11324,NRPC-20S-1-N1_bin.119.purify_k141_1275_8,candidate,NRPC-20S-1-N1_bin.119.purify_k141_1275,NRPC-20S-1-N1_bin.119.purify_k141_1275_5648-6542
11325,PC-20S-1-N1_bin.149.purify_k141_12417_11,candidate,PC-20S-1-N1_bin.149.purify_k141_12417,PC-20S-1-N1_bin.149.purify_k141_12417_9365-10857
11326,PC-20S-1-N1_bin.13.purify_k141_1428433_1,candidate,PC-20S-1-N1_bin.13.purify_k141_1428433,PC-20S-1-N1_bin.13.purify_k141_1428433_3-3448
11327,PC-20S-1-N1_bin.83.purify_k141_524512_8,known_defense,PC-20S-1-N1_bin.83.purify_k141_524512,PC-20S-1-N1_bin.83.purify_k141_524512_4438-5915
11327,ZJ-S-05.4m-N1_bin.120.purify_k141_426462_8,candidate,ZJ-S-05.4m-N1_bin.120.purify_k141_426462,ZJ-S-05.4m-N1_bin.120.purify_k141_426462_5139-6616
11328,PC-20S-4-N1_bin.38.purify_k141_726565_2,candidate,PC-20S-4-N1_bin.38.purify_k141_726565,PC-20S-4-N1_bin.38.purify_k141_726565_2-1552
11329,SQ-S-2-N1_bin.29.purify_k141_1715180_2,candidate,SQ-S-2-N1_bin.29.purify_k141_1715180,SQ-S-2-N1_bin.29.purify_k141_1715180_504-1221
11330,TBCBL-04-N1_bin.13.purify_k141_1869886_15,candidate,TBCBL-04-N1_bin.13.purify_k141_1869886,TBCBL-04-N1_bin.13.purify_k141_1869886_16070-17325
11331,YM-3-34.9m-N1_bin.122.purify_k141_2306343_3,candidate,YM-3-34.9m-N1_bin.122.purify_k141_2306343,YM-3-34.9m-N1_bin.122.purify_k141_2306343_2894-3518
11332,YZYC-20S-7-N1_bin.25.purify_k141_50935_1,known_defense,YZYC-20S-7-N1_bin.25.purify_k141_50935,YZYC-20S-7-N1_bin.25.purify_k141_50935_12-1206
11333,ZJ-S5-N1_bin.19.purify_k141_2461971_1,known_defense,ZJ-S5-N1_bin.19.purify_k141_2461971,ZJ-S5-N1_bin.19.purify_k141_2461971_3-1568
11334,ZJ-S-N13.9m-N2_bin.23.purify_k141_807459_2,candidate,ZJ-S-N13.9m-N2_bin.23.purify_k141_807459,ZJ-S-N13.9m-N2_bin.23.purify_k141_807459_2-684
